Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Claudio Abrantes,@ClaudioAbrantes,2017-12-14T21:55:43.000Z,False,"Estive nesta quinta-feira (14), na Companhia Energética de Brasília (@CEBDistribuicao ) para apresentar a luta de moradores de Planaltina para garantir iluminação pública em dois bairros: Estancia V e Arapoanga.#infraestrutura  #iluminação",0,0,0,0,"['#infraestrutura', '#iluminação']",[],[],https://pbs.twimg.com/profile_images/1559386595345801217/G7MZalFO_bigger.jpg,https://x.com/ClaudioAbrantes/status/941426503350407168,tweet_id:941426503350407168
NAHORAONLINE,@Nahoraonline,2017-06-14T11:47:16.000Z,False,"BRASÍLIA – A Comissão de Infraestrutura do Senado vai realizar na próxima terça-feira, 20, audiência pública para... http://fb.me/1o6b3Jfhu",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/836318715973029889/fo03bII6_bigger.jpg,https://x.com/Nahoraonline/status/874956399775686656,tweet_id:874956399775686656
Agência Brasília,@AgenciaBrasilia,2015-09-02T23:14:29.000Z,False,"Se aprovado, reajuste em taxa pública servirá para custear obras de infraestrutura e ampliar a rede elétrica http://bit.ly/1JNpqbQ",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/639214842335883264,tweet_id:639214842335883264
𝗗𝘂𝗮𝗿𝘁𝗲 𝗡𝗼𝗴𝘂𝗲𝗶𝗿𝗮,@duarte_nogueira,2015-07-08T13:41:00.000Z,False,"Em #Brasília, acompanho o governador  em audiência pública na Comissão de #Infraestrutura do Senado.",0,0,3,0,"['#Brasília', '#Infraestrutura']",['@geraldoalckmin_'],[],https://pbs.twimg.com/profile_images/1512420946216423427/4r5MFwkq_bigger.jpg,https://x.com/duarte_nogueira/status/618776801578500096,tweet_id:618776801578500096
Ney Pantaleão,@NeyPantaleaoTV,2015-06-10T13:15:25.000Z,False,"Secretários de Segurança Pública, Infraestrutura, Delegacia Geral e Cmte da PM são recebidos pela bancada em Brasília",0,5,4,0,[],[],[],https://pbs.twimg.com/profile_images/1641044650344472576/mhUZWNJl_bigger.jpg,https://x.com/NeyPantaleaoTV/status/608623504100048896,tweet_id:608623504100048896
Alex Anunciato,@AlexAnunciato,2015-05-23T17:58:47.000Z,True,: Conheça a #PROINFRA - A AGÊNCIA PÚBLICA NACIONAL DE INFRAESTRUTURA E TECNOLOGIA http://bit.ly/proinfra de #Brasília,0,0,0,0,"['#PROINFRA', '#Brasília']",['@lobaoeletrico'],[],https://pbs.twimg.com/profile_images/1878669975180689408/Y3XdwXGB_bigger.jpg,https://x.com/AlexAnunciato/status/602171833119612928,tweet_id:602171833119612928
BandNews FM Brasília,@bandnewsbsb,2014-01-15T11:11:29.000Z,False,Verba pública que seria usada para infraestrutura do Noroeste é realocada para obras do Mané Garrincha.,3,5,0,0,[],[],[],https://pbs.twimg.com/profile_images/1351313545703653376/12golfa1_bigger.jpg,https://x.com/bandnewsbsb/status/423412114003202048,tweet_id:423412114003202048
Carlos Lopes,@Carlosan_lopes,2013-11-27T23:57:02.000Z,False,"ANTT publica edital de concessão da BR-040, entre Brasília e Juiz de Fora - Infraestrutura - iG http://economia.ig.com.br/empresas/infraestrutura/2013-11-27/antt-publica-edital-de-concessao-da-br-040-entre-brasilia-e-juiz-de-fora.html… via ",0,0,0,0,[],['@igeconomia'],[],https://pbs.twimg.com/profile_images/1086341903245807616/U9bT_Cpa_bigger.jpg,https://x.com/Carlosan_lopes/status/405847766825308161,tweet_id:405847766825308161
LAPBOV UFPR,@LAPBOV_UFPR,2013-05-29T19:00:47.000Z,False,Falta de infraestrutura para armazenagem de grãos é tema de audiência pública realizada em Brasília http://fb.me/1b6cZNqLS,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1336169003/0lapbovtwitter_bigger.JPG,https://x.com/LAPBOV_UFPR/status/339818623017291777,tweet_id:339818623017291777
Geraldo Alckmin,@geraldoalckmin,2013-05-23T11:31:50.000Z,True,Bom dia. Estou em Brasília para falar sobre infraestrutura no III Seminário Internacional de Direito Administrativo e Administração Pública,11,6,0,0,[],[],[],https://pbs.twimg.com/profile_images/1587509953425997824/C5aKzsY0_bigger.jpg,https://x.com/geraldoalckmin/status/337531311050866688,tweet_id:337531311050866688
Agência Brasília,@AgenciaBrasilia,2012-12-13T17:57:33.000Z,False,GDF investe na infraestrutura da rede pública de Saúdehttp://gdf.me/223,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/279283933772931072,tweet_id:279283933772931072
Alô Brasília,@alobrasilia,2012-12-13T15:51:52.000Z,False,@perfil_publico PLANOS - GDF investe na infraestrutura da rede pública de Saúde http://alo.com.br/noticias/ultimas/?IdNoticia=191891… #alobrasilia,0,0,0,0,['#alobrasilia'],[],[],https://pbs.twimg.com/profile_images/806454498151514112/oZDtF-ZF_bigger.jpg,https://x.com/alobrasilia/status/279252303255588864,tweet_id:279252303255588864
Alô Brasília,@alobrasilia,2012-12-13T15:51:25.000Z,False, PLANOS ESTRATÉGICOS - GDF investe na infraestrutura da rede pública de Saúde http://alo.com.br/noticias/ultimas/?IdNoticia=191891… #alobrasilia,0,0,0,0,['#alobrasilia'],['@Gov_DF'],[],https://pbs.twimg.com/profile_images/806454498151514112/oZDtF-ZF_bigger.jpg,https://x.com/alobrasilia/status/279252191578038272,tweet_id:279252191578038272
Alô Brasília,@alobrasilia,2012-12-13T15:49:26.000Z,False,PLANOS ESTRATÉGICOS - GDF investe na infraestrutura da rede pública de Saúde http://alo.com.br/noticias/ultimas/?IdNoticia=191891… #alobrasilia,0,0,0,0,['#alobrasilia'],[],[],https://pbs.twimg.com/profile_images/806454498151514112/oZDtF-ZF_bigger.jpg,https://x.com/alobrasilia/status/279251694494294016,tweet_id:279251694494294016
Jornal de Brasília,@OficialJBr,2012-02-01T17:32:18.000Z,True,ClicaBrasília: Convênios são firmados para aprimorar infraestrutura da segurança pública do DF http://clicabrasilia.com.br/site/noticia.php?id=387741&…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1197506886867849216/ZqDqNqqQ_bigger.jpg,https://x.com/OficialJBr/status/164763015063941120,tweet_id:164763015063941120
Ideia Publica,@idpublica,2012-01-31T18:40:04.000Z,False,Laptops ficam guardados sem uso em escola de Brasília por falta de infraestrutura http://ow.ly/8Mu5s,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1465763171/logo_icone_facebook7_bigger.png,https://x.com/idpublica/status/164417681712349187,tweet_id:164417681712349187
IBRAM,@ibram_mineracao,2011-10-06T12:39:38.000Z,False,"Prevista para hoje, foi cancelada audiência pública sobre royalties da mineração na Comissão de Infraestrutura do Senado, em Brasília",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1331327052411232257/6N5YQEXY_bigger.jpg,https://x.com/ibram_mineracao/status/121927592587706369,tweet_id:121927592587706369
FlashX Construtora,@flashx001,2011-09-03T12:49:45.000Z,False," Brasilia quer fazer copa do mundo com a pior infraestrutura pública do País, Governador acorda !!!!",0,0,0,0,[],['@RevistaISTOE'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/flashx001/status/109971338944454657,tweet_id:109971338944454657
FlashX Construtora,@flashx001,2011-09-03T12:47:56.000Z,False," Brasilia quer fazer copa do mundo com a pior infraestrutura pública do páis, falta segurança, energia, estacionamento e etc",0,0,0,0,[],['@VEJA'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/flashx001/status/109970882939727872,tweet_id:109970882939727872
Alô Brasília,@alobrasilia,2011-08-08T11:50:09.000Z,False,Defensoria Pública: Falta de pessoal e infraestrutura dificultam trabalho de defensores http://alo.com.br/noticias/ultimas/?IdNoticia=129802… #alobrasilia,0,1,0,0,['#alobrasilia'],[],[],https://pbs.twimg.com/profile_images/806454498151514112/oZDtF-ZF_bigger.jpg,https://x.com/alobrasilia/status/100534258585702401,tweet_id:100534258585702401
Senado Federal,@SenadoFederal,2011-06-07T18:39:41.000Z,True,RT  A audiência pública sobre infraestrutura aeroportuária está sendo transmitida no canal 51.2 UHF Digital em Brasília.,0,1,0,0,[],['@tvsenado'],[],https://pbs.twimg.com/profile_images/1399382728362102786/_wBHKEhc_bigger.jpg,https://x.com/SenadoFederal/status/78169273696133120,tweet_id:78169273696133120
TV Senado,@tvsenado,2011-06-07T18:18:00.000Z,True,A audiência pública sobre infraestrutura aeroportuária está sendo transmitida no canal 51.2 UHF Digital em Brasília.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1719733456102473728/-y497STX_bigger.png,https://x.com/tvsenado/status/78163816394915840,tweet_id:78163816394915840
TV Senado,@tvsenado,2011-06-07T17:47:35.000Z,True,Veja também audiência pública sobre infraestrutura aeroportuária para a Copa de 2014 no canal 3 na internet e 51.3 UHF Digital em Brasília.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1719733456102473728/-y497STX_bigger.png,https://x.com/tvsenado/status/78156159898484736,tweet_id:78156159898484736
Renato Casagrande 40,@Casagrande_ES,2010-01-26T20:38:15.000Z,False,"Juntos,vamos à Brasília viabilizar recursos do PAC para infraestrutura dos bairros de Cachoeiro e atendimento básico à saúde pública.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1851266244730580992/zOEkbpLg_bigger.jpg,https://x.com/Casagrande_ES/status/8249534199,tweet_id:8249534199
Congresso em Foco 2,@congemfoco2,2009-11-15T17:45:12.000Z,False,"RT  - Daqui a pouco volto para Brasília. Amanhã, Audiência Pública sobre Políticas Públicas na Comissão de Infraestrutura do SF.",0,0,0,0,[],['@Delcidio'],[],https://pbs.twimg.com/profile_images/474469961/congemfoco2_bigger.jpg,https://x.com/congemfoco2/status/5741064503,tweet_id:5741064503
Armando A. Anache,@ArmandoAAnache,2009-09-14T16:57:39.000Z,False,"RT : Regressando para Brasília.Hj,na Comissão de Infraestrutura, a5ª Audiência Pública da série Desafios Estratégicos Setoriais ...",0,0,0,0,[],['@Delcidio'],[],https://pbs.twimg.com/profile_images/821196889882263553/MaNQYi8I_bigger.jpg,https://x.com/ArmandoAAnache/status/3983752131,tweet_id:3983752131
