Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Sindisan-SE,@sindisan_se,2023-08-11T15:45:22.000Z,False," Urbanitários de todo país realizam paralisação dia 15 de agosto contra a ameaça de privatização do saneamento.  No mesmo dia 15 de agosto será lançada a Frente Parlamentar Mista em Defesa do Saneamento Público, na Câmara dos Deputados, em Brasília.",1,0,1,54,[],[],"['\\u270a', '\\u27a1\\ufe0f']",https://pbs.twimg.com/profile_images/700669847667998723/DOoy0n2-_bigger.jpg,https://x.com/sindisan_se/status/1690026630280810496,tweet_id:1690026630280810496
#PrivatizaNão,@Vivaned1,2023-08-11T01:02:11.000Z,False," DIA 15 É DIA DE LUTA CONTRA A PRIVATIZAÇÃO DE TODO O SANEAMENTO NO PAÍS, COM PARALISAÇÕES, ATOS, PANFLETAGEM E AVISO À POPULAÇÃO No mesmo dia será lançada a Frente Parlamentar Mista em Defesa do Saneamento Público, na Câmara, em Brasíliahttps://fnucut.org.br/41257/urbanitarios-de-todo-pais-realizam-paralisacao-dia-15-de-agosto-contra-a-ameaca-de-privatizacao-do-saneamento/… ",1,0,0,33,[],[],"['\\u270a\\U0001f3fd', '\\U0001f4c6', '\\U0001f4f0', '\\u27a1\\ufe0f']",https://pbs.twimg.com/profile_images/1348764367962198016/bOqALDPi_bigger.jpg,https://x.com/Vivaned1/status/1689804371016511488,tweet_id:1689804371016511488
STIU Maranhão,@urbanitarios_ma,2023-08-10T13:43:30.000Z,False,"A Frente será lançada oficialmente no dia 15 de agosto, às 15 horas, no Auditório Nereu Ramos, na Câmara dos Deputados, em Brasília, em ato que também contará com debate sobre os serviços públicos no saneamento público e energia elétrica.

Leia mais: https://fnucut.org.br/41146/15-de-agosto-lancamento-da-frente-parlamentar-mista-em-defesa-do-saneamento/…",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1373320120601313286/XsZyJqQT_bigger.jpg,https://x.com/urbanitarios_ma/status/1689633575379800064,tweet_id:1689633575379800064
Ben,@bnthrttle,2023-07-29T21:27:40.000Z,False,"Esse cara é muito bom p/ falar do Rio de Janeiro e de Brasília - saneamento básico, transporte público, E. Paes, S. Cabral, F. Pezão, Lula, Bolsonaro etc.
Se sair disso ele só fala merda.",0,0,2,75,[],[],[],https://pbs.twimg.com/profile_images/1570137344920928256/P4W-7zEt_bigger.jpg,https://x.com/bnthrttle/status/1685401728844242944,tweet_id:1685401728844242944
João Marcos,@JOAOMCABOCLO40,2023-07-22T16:08:34.000Z,False,"Mas o problema todo do imposto é que os arrombados de Brasília diz que é pra melhorar os serviços do povo, trazer dignidade, melhorando as políticas públicas. Mas na verdade é uma bosta. 
Educação, saúde, transporte público, saneamento… 
E cada dia eles aumentam mais impostos.",2,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1859059947985608704/GfJfNQuk_bigger.jpg,https://x.com/JOAOMCABOCLO40/status/1682784713411272705,tweet_id:1682784713411272705
Sintaema-SP,@Sintaema,2023-07-14T21:59:14.000Z,False,"Presidente do Sintaema faz resumo da agenda de ação do Sindicato, na última terça (11) e quarta (12), em Brasília, e destaca os importantes avanços e a negociação para o lançamento da Frente Parlamentar Mista em Defesa do Saneamento Público para a primeira quinzena de agosto.",0,0,1,46,[],[],[],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1679973856113565696,tweet_id:1679973856113565696
Sintaema-SP,@Sintaema,2023-07-05T23:36:41.000Z,False,"NÃO À PRIVATIZAÇÃO DO SANEAMENTO! A direção do Sintaema convoca a todos e todas a participarem do lançamento da Frente Parlamentar Mista em Defesa do Saneamento Público. A atividade ocorrerá no dia 11 de julho, no Auditório Nereu Ramos, em Brasília, a partir das 15h.",0,1,1,22,[],[],['\\U0001f4a7'],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1676736891452809216,tweet_id:1676736891452809216
Sintaema-SP,@Sintaema,2023-06-14T21:54:44.000Z,False,"VITÓRIA CONTRA A PRIVATIZAÇÃO!

A Frente em defesa do Saneamento Público será criada em Brasília. Superando a marca de 200 assinaturas, com o apoio de parlamentares de diversas vertentes, conquistamos mais um apoio em defesa da água e do saneamento como serviços públicos.",1,2,4,217,[],[],[],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1669101086479732737,tweet_id:1669101086479732737
CTB Brasil,@PortalCTB,2023-06-14T16:32:08.000Z,False,"Em reunião com dirigentes do  e da CTB, o deputado federal André Figueiredo (PDT-CE) confirmou seu apoio pela criação da Frente Parlamentar Mista em Defesa do Saneamento Público, formada por deputados e senadores, em Brasília. https://ctb.org.br/noticias/meio-ambiente/sintaema-e-ctb-em-defesa-do-saneamento-publico/…",0,0,5,50,[],['@Sintaema'],[],https://pbs.twimg.com/profile_images/1640809195556552704/3zBC0j7C_bigger.jpg,https://x.com/PortalCTB/status/1669019901544255495,tweet_id:1669019901544255495
Matheus Pimentel,@ummatheus,2023-06-05T16:31:19.000Z,False,"Por isso insisto: Brasília é uma Noruega cercada de Congos, e só vive em Brasília mesmo quem tem uma renda boa. O resto se lasca com péssimo transporte público e infraestrutura, péssimos serviços básicos de saúde, energia e saneamentoÉ como se a cidade de RJ fosse só Ipanema",0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1864728250007601152/C_bfUir__bigger.jpg,https://x.com/ummatheus/status/1665758205828374529,tweet_id:1665758205828374529
